time,acc_precip,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,temp_grass,temp_soil_10,temp_soil_30
2024-01-24 02:00:00,3.0,995.3,0.0,97.5,8.2,8.0,3.5,3.6
2024-01-24 03:00:00,1.3,994.5,0.0,93.0,9.2,8.8,3.6,3.6
2024-01-24 04:00:00,0.6,993.9,0.0,89.2,9.2,8.6,3.7,3.6
2024-01-24 05:00:00,0.2,993.6,0.0,87.7,9.0,8.5,3.8,3.6
2024-01-24 06:00:00,0.2,993.9,0.0,83.7,8.7,8.0,3.9,3.6
2024-01-24 07:00:00,0.0,994.2,0.0,80.3,8.5,7.8,3.9,3.7
2024-01-24 08:00:00,0.3,994.4,2.0,87.8,7.7,7.3,4.0,3.7
2024-01-24 09:00:00,0.2,994.7,12.0,86.0,7.8,7.3,4.1,3.7
2024-01-24 10:00:00,0.0,995.1,22.0,80.8,8.4,7.8,4.1,3.8
2024-01-24 11:00:00,0.0,995.6,59.0,79.8,8.7,8.2,4.1,3.8
2024-01-24 12:00:00,0.0,996.3,67.0,79.8,8.7,8.5,4.1,3.8
2024-01-24 13:00:00,0.0,996.9,79.0,80.7,8.6,8.4,4.2,3.8
2024-01-24 14:00:00,0.0,997.7,39.0,89.0,7.6,7.5,4.2,3.9
2024-01-24 15:00:00,0.1,999.1,18.0,84.8,7.4,7.1,4.3,3.9
2024-01-24 16:00:00,0.0,1000.8,3.0,75.3,8.1,7.4,4.3,3.9
2024-01-24 17:00:00,0.2,1002.5,0.0,81.0,7.5,6.9,4.3,4.0
2024-01-24 18:00:00,0.6,1004.0,0.0,86.2,6.9,6.4,4.3,4.0
2024-01-24 19:00:00,0.0,1005.3,0.0,80.8,7.2,6.5,4.4,4.0
2024-01-24 20:00:00,0.7,1006.6,0.0,86.5,6.6,6.1,4.4,4.0
2024-01-24 21:00:00,0.9,1007.3,0.0,87.8,6.3,5.9,4.4,4.0
2024-01-24 22:00:00,1.3,1007.8,0.0,90.0,6.3,5.9,4.3,4.1
2024-01-24 23:00:00,0.1,1008.5,0.0,90.2,6.2,5.9,4.4,4.1
2024-01-25 00:00:00,0.0,1009.7,0.0,81.0,6.8,6.2,4.4,4.1
2024-01-25 01:00:00,0.0,1011.0,0.0,75.7,7.0,6.3,4.3,4.1
2024-01-25 02:00:00,0.0,1011.9,0.0,74.5,7.0,6.4,4.4,4.1
2024-01-25 03:00:00,0.0,1012.8,0.0,75.7,6.7,6.0,4.4,4.2
2024-01-25 04:00:00,0.0,1013.7,0.0,76.2,6.6,5.7,4.3,4.2
2024-01-25 05:00:00,0.0,1015.1,0.0,78.0,6.4,5.6,4.3,4.2
2024-01-25 06:00:00,0.0,1016.3,0.0,78.8,6.2,5.3,4.3,4.2
2024-01-25 07:00:00,0.0,1017.4,0.0,80.2,6.0,5.0,4.3,4.2
2024-01-25 08:00:00,0.0,1018.5,8.0,81.8,5.6,4.4,4.3,4.2
2024-01-25 09:00:00,0.0,1019.4,68.0,82.8,5.5,4.6,4.2,4.3
2024-01-25 10:00:00,0.0,1020.5,158.0,81.0,6.1,6.0,4.2,4.2
2024-01-25 11:00:00,0.0,1021.1,197.0,79.5,6.6,7.2,4.2,4.2
2024-01-25 12:00:00,0.0,1021.1,240.0,76.7,7.1,7.9,4.2,4.3
2024-01-25 13:00:00,0.0,1021.3,241.0,74.5,7.5,8.4,4.2,4.3
2024-01-25 14:00:00,0.0,1021.8,106.0,73.2,7.3,7.6,4.2,4.2
2024-01-25 15:00:00,0.0,1021.9,53.0,73.8,6.8,6.1,4.3,4.3
2024-01-25 16:00:00,0.0,1022.1,12.0,81.5,5.6,3.7,4.3,4.3
2024-01-25 17:00:00,0.0,1022.3,0.0,90.8,3.1,0.1,4.3,4.3
2024-01-25 18:00:00,0.0,1022.5,0.0,95.8,1.6,-1.5,4.3,4.3
2024-01-25 19:00:00,0.0,1022.5,0.0,97.3,3.4,1.6,4.2,4.3
2024-01-25 20:00:00,0.0,1022.3,0.0,94.5,4.4,3.4,4.2,4.3
2024-01-25 21:00:00,0.0,1022.0,0.0,93.2,4.5,4.0,4.1,4.3
2024-01-25 22:00:00,0.0,1021.7,0.0,94.2,4.2,4.0,4.1,4.3
2024-01-25 23:00:00,0.0,1021.5,0.0,95.3,4.1,4.0,4.0,4.3
2024-01-26 00:00:00,0.0,1020.9,0.0,96.0,4.0,3.9,4.0,4.3
2024-01-26 01:00:00,0.0,1020.1,0.0,97.0,4.0,3.9,4.0,4.3
2024-01-26 02:00:00,0.0,1019.2,0.0,96.5,4.2,4.2,4.0,4.3
2024-01-26 03:00:00,0.0,1017.8,0.0,95.2,4.4,4.3,4.0,4.3
2024-01-26 04:00:00,0.0,1016.4,0.0,94.8,4.6,4.6,4.0,4.3
2024-01-26 05:00:00,0.5,1015.0,0.0,97.2,4.6,4.6,4.0,4.3
2024-01-26 06:00:00,0.0,1013.4,0.0,98.7,4.7,4.7,4.0,4.3
2024-01-26 07:00:00,0.0,1011.7,0.0,99.0,4.9,5.0,4.0,4.3
2024-01-26 08:00:00,0.2,1009.8,1.0,99.2,5.3,5.4,4.0,4.3
2024-01-26 09:00:00,4.1,1007.9,4.0,99.0,5.8,5.8,4.0,4.3
2024-01-26 10:00:00,3.2,1006.3,13.0,98.0,6.3,6.3,4.1,4.3
2024-01-26 11:00:00,1.6,1005.1,25.0,98.5,7.1,7.1,4.1,4.3
2024-01-26 12:00:00,0.3,1004.8,66.0,96.2,8.1,8.2,4.2,4.3
2024-01-26 13:00:00,0.0,1005.4,85.0,91.7,7.4,7.4,4.2,4.3
2024-01-26 14:00:00,0.2,1007.8,55.0,86.7,5.7,5.5,4.3,4.3
2024-01-26 15:00:00,0.0,1009.8,40.0,82.8,5.8,5.3,4.4,4.3
2024-01-26 16:00:00,0.0,1011.6,15.0,77.7,5.8,4.9,4.4,4.3
2024-01-26 17:00:00,0.0,1013.3,0.0,73.7,5.8,4.9,4.4,4.3
2024-01-26 18:00:00,0.0,1014.5,0.0,74.3,5.4,4.5,4.4,4.4
2024-01-26 19:00:00,0.0,1016.0,0.0,73.7,5.5,4.6,4.4,4.4
2024-01-26 20:00:00,0.0,1017.3,0.0,74.0,5.5,4.5,4.3,4.4
2024-01-26 21:00:00,0.0,1018.8,0.0,74.5,5.3,4.3,4.3,4.4
2024-01-26 22:00:00,0.0,1020.0,0.0,77.0,5.2,4.3,4.2,4.4
2024-01-26 23:00:00,0.0,1021.1,0.0,77.7,5.2,4.2,4.2,4.4
2024-01-27 00:00:00,0.0,1022.1,0.0,80.5,4.9,3.8,4.2,4.4
2024-01-27 01:00:00,0.0,1023.3,0.0,84.0,4.7,3.7,4.1,4.4
2024-01-27 02:00:00,0.0,1024.0,0.0,88.3,4.3,3.2,4.1,4.4
2024-01-27 03:00:00,0.0,1024.5,0.0,86.7,5.0,4.1,4.1,4.4
2024-01-27 04:00:00,0.0,1024.9,0.0,86.2,5.5,4.9,4.0,4.4
2024-01-27 05:00:00,0.0,1025.5,0.0,87.2,5.6,5.1,4.0,4.4
2024-01-27 06:00:00,0.0,1025.8,0.0,87.5,5.6,5.3,4.0,4.4
2024-01-27 07:00:00,0.0,1026.4,0.0,88.0,5.7,5.3,4.0,4.4
2024-01-27 08:00:00,0.0,1026.7,7.0,88.2,5.7,5.4,4.0,4.4
2024-01-27 09:00:00,0.0,1027.2,35.0,88.8,5.8,5.7,4.0,4.4
2024-01-27 10:00:00,0.0,1027.8,40.0,88.0,6.0,6.1,4.0,4.3
2024-01-27 11:00:00,0.0,1028.2,49.0,87.2,6.3,6.4,4.1,4.3
2024-01-27 12:00:00,0.0,1028.2,56.0,86.8,6.4,6.5,4.1,4.4
2024-01-27 13:00:00,0.0,1028.2,75.0,85.3,6.8,7.0,4.1,4.4
2024-01-27 14:00:00,0.0,1028.5,78.0,83.2,7.2,7.2,4.2,4.3
2024-01-27 15:00:00,0.0,1028.6,47.0,83.0,7.1,6.9,4.2,4.4
2024-01-27 16:00:00,0.0,1028.8,10.0,86.2,6.7,6.3,4.3,4.4
2024-01-27 17:00:00,0.0,1029.2,0.0,88.3,6.1,5.7,4.3,4.4
2024-01-27 18:00:00,0.0,1029.7,0.0,89.7,6.0,5.7,4.3,4.4
2024-01-27 19:00:00,0.0,1029.9,0.0,89.0,5.8,5.4,4.3,4.4
2024-01-27 20:00:00,0.0,1030.2,0.0,91.3,4.9,4.4,4.3,4.4
2024-01-27 21:00:00,0.0,1030.4,0.0,92.0,4.6,4.1,4.3,4.4
2024-01-27 22:00:00,0.0,1030.5,0.0,93.3,4.2,3.1,4.3,4.4
2024-01-27 23:00:00,0.0,1030.5,0.0,93.2,4.1,3.1,4.3,4.4
2024-01-28 00:00:00,0.0,1030.5,0.0,94.0,3.8,2.6,4.3,4.5
2024-01-28 01:00:00,0.0,1030.4,0.0,93.3,3.8,2.6,4.2,4.5
2024-01-28 02:00:00,0.0,1030.5,0.0,93.5,3.6,2.4,4.2,4.4
2024-01-28 03:00:00,0.0,1030.6,0.0,92.7,3.9,3.1,4.1,4.4
2024-01-28 04:00:00,0.0,1030.3,0.0,90.0,4.6,4.1,4.1,4.5
2024-01-28 05:00:00,0.0,1030.6,0.0,88.7,4.8,4.4,4.1,4.4
2024-01-28 06:00:00,0.0,1030.4,0.0,89.5,4.6,4.2,4.1,4.4
2024-01-28 07:00:00,0.0,1030.2,0.0,91.5,3.9,3.6,4.0,4.5
2024-01-28 08:00:00,0.0,1030.3,15.0,94.5,2.9,2.5,4.0,4.4
2024-01-28 09:00:00,0.0,1030.1,99.0,92.7,2.6,2.3,4.0,4.4
2024-01-28 10:00:00,0.0,1030.0,176.0,86.0,3.4,3.9,4.0,4.4
2024-01-28 11:00:00,0.0,1029.7,245.0,77.2,4.6,5.6,4.0,4.4
2024-01-28 12:00:00,0.0,1029.2,238.0,71.3,5.5,6.4,4.0,4.4
2024-01-28 13:00:00,0.0,1028.6,222.0,70.7,5.6,6.2,4.0,4.4
2024-01-28 14:00:00,0.0,1027.8,187.0,72.2,5.6,5.7,4.1,4.4
2024-01-28 15:00:00,0.0,1027.3,111.0,70.3,5.5,4.8,4.1,4.4
2024-01-28 16:00:00,0.0,1026.8,12.0,73.8,4.3,3.3,4.2,4.4
2024-01-28 17:00:00,0.0,1026.2,0.0,70.2,4.2,2.8,4.1,4.4
2024-01-28 18:00:00,0.0,1025.7,0.0,70.5,4.0,2.9,4.1,4.4
2024-01-28 19:00:00,0.0,1025.3,0.0,70.7,4.2,3.3,4.1,4.4
2024-01-28 20:00:00,0.0,1024.9,0.0,69.0,4.8,4.0,4.0,4.4
2024-01-28 21:00:00,0.0,1024.4,0.0,71.8,4.5,3.9,4.0,4.4
2024-01-28 22:00:00,0.0,1023.9,0.0,74.8,3.9,2.9,4.0,4.4
2024-01-28 23:00:00,0.0,1023.7,0.0,75.3,3.5,2.3,3.9,4.4
2024-01-29 00:00:00,0.0,1023.2,0.0,77.3,3.1,1.9,3.9,4.4
2024-01-29 01:00:00,0.0,1023.0,0.0,80.0,2.7,0.9,3.9,4.4
2024-01-29 02:00:00,0.0,1022.8,0.0,80.7,2.5,1.0,3.8,4.4
2024-01-29 03:00:00,0.0,1022.5,0.0,80.2,2.3,0.3,3.8,4.4
2024-01-29 04:00:00,0.0,1022.1,0.0,75.0,2.6,0.3,3.7,4.4
2024-01-29 05:00:00,0.0,1021.6,0.0,72.5,3.5,1.6,3.7,4.4
2024-01-29 06:00:00,0.0,1021.6,0.0,75.7,3.2,1.6,3.6,4.4
2024-01-29 07:00:00,0.0,1022.3,0.0,79.8,2.8,1.1,3.6,4.3
2024-01-29 08:00:00,0.0,1022.6,13.0,82.7,2.7,1.2,3.5,4.3
2024-01-29 09:00:00,0.0,1023.2,82.0,82.3,3.4,2.5,3.5,4.3
2024-01-29 10:00:00,0.0,1023.8,113.0,81.8,4.5,4.8,3.4,4.3
2024-01-29 11:00:00,0.0,1024.1,79.0,83.3,5.2,5.8,3.4,4.3
2024-01-29 12:00:00,0.0,1024.4,85.0,87.5,5.6,6.2,3.5,4.3
2024-01-29 13:00:00,0.0,1024.5,88.0,91.0,5.8,6.6,3.5,4.2
2024-01-29 14:00:00,0.0,1024.5,71.0,91.0,6.1,6.7,3.6,4.2
2024-01-29 15:00:00,0.0,1024.4,52.0,92.0,6.0,6.2,3.6,4.2
2024-01-29 16:00:00,0.0,1024.6,8.0,94.2,5.7,5.6,3.7,4.2
2024-01-29 17:00:00,0.0,1025.2,0.0,94.8,5.6,5.4,3.8,4.2
2024-01-29 18:00:00,0.0,1025.6,0.0,94.3,5.5,5.2,3.8,4.2
2024-01-29 19:00:00,0.0,1025.9,0.0,96.3,5.5,5.3,3.9,4.2
2024-01-29 20:00:00,0.0,1025.9,0.0,98.0,5.3,5.2,3.9,4.2
2024-01-29 21:00:00,0.0,1026.1,0.0,99.0,5.2,5.1,3.9,4.2
2024-01-29 22:00:00,0.0,1026.0,0.0,99.0,5.2,5.1,3.9,4.2
2024-01-29 23:00:00,0.0,1026.0,0.0,99.0,5.1,5.1,3.9,4.3
2024-01-30 00:00:00,0.0,1026.0,0.0,99.3,5.0,5.0,4.0,4.3
2024-01-30 01:00:00,0.0,1026.2,0.0,100.0,5.1,5.0,4.0,4.3
2024-01-30 02:00:00,0.0,1025.9,0.0,100.0,5.1,5.0,4.0,4.3
2024-01-30 03:00:00,0.0,1025.4,0.0,100.0,5.1,5.0,4.0,4.3
2024-01-30 04:00:00,0.0,1025.1,0.0,100.0,5.1,5.1,4.0,4.3
2024-01-30 05:00:00,0.0,1024.7,0.0,100.0,5.1,5.1,4.1,4.3
2024-01-30 06:00:00,0.0,1024.4,0.0,100.0,5.4,5.4,4.1,4.3
2024-01-30 07:00:00,0.0,1023.7,0.0,100.0,5.8,5.7,4.1,4.3
2024-01-30 08:00:00,0.0,1023.5,6.0,100.0,5.8,5.6,4.1,4.3
2024-01-30 09:00:00,0.0,1023.0,37.0,99.8,5.8,5.7,4.1,4.3
2024-01-30 10:00:00,0.0,1022.7,61.0,97.0,6.1,6.2,4.2,4.3
2024-01-30 11:00:00,0.0,1022.5,76.0,91.3,6.3,6.5,4.2,4.4
2024-01-30 12:00:00,0.0,1021.7,88.0,90.8,6.4,6.7,4.2,4.4
2024-01-30 13:00:00,0.0,1021.0,55.0,90.8,6.3,6.6,4.2,4.4
2024-01-30 14:00:00,0.1,1020.3,36.0,94.7,6.1,6.2,4.3,4.4
2024-01-30 15:00:00,0.0,1019.9,23.0,96.7,6.1,6.3,4.4,4.4
2024-01-30 16:00:00,0.0,1019.8,5.0,97.7,6.7,6.6,4.4,4.4
2024-01-30 17:00:00,0.0,1019.8,0.0,96.8,7.6,7.4,4.4,4.4
2024-01-30 18:00:00,0.0,1019.8,0.0,96.5,7.4,7.2,4.5,4.4
2024-01-30 19:00:00,0.0,1020.1,0.0,95.3,7.3,7.1,4.5,4.5
2024-01-30 20:00:00,0.2,1020.2,0.0,96.8,7.0,6.8,4.5,4.5
2024-01-30 21:00:00,0.0,1020.3,0.0,97.0,6.7,6.6,4.6,4.5
2024-01-30 22:00:00,0.0,1020.5,0.0,97.8,6.5,6.4,4.6,4.5
2024-01-30 23:00:00,0.0,1021.2,0.0,98.0,6.4,6.3,4.6,4.5
2024-01-31 00:00:00,0.0,1022.7,0.0,94.2,5.2,5.1,4.6,4.5
2024-01-31 01:00:00,0.0,1023.8,0.0,89.5,4.8,4.5,4.6,4.5
2024-01-31 02:00:00,0.0,1024.2,0.0,84.0,4.3,3.7,4.6,4.6
2024-01-31 03:00:00,0.0,1024.8,0.0,85.3,3.8,2.7,4.6,4.6
2024-01-31 04:00:00,0.0,1025.5,0.0,85.7,3.4,2.2,4.6,4.6
2024-01-31 05:00:00,0.0,1025.9,0.0,81.5,3.8,2.7,4.5,4.6
2024-01-31 06:00:00,0.0,1026.0,0.0,84.0,3.4,2.1,4.5,4.6
2024-01-31 07:00:00,0.0,1026.2,0.0,89.5,2.8,1.7,4.4,4.6
2024-01-31 08:00:00,0.0,1026.4,7.0,89.2,3.6,3.0,4.3,4.6
2024-01-31 09:00:00,0.0,1026.1,65.0,86.7,4.5,4.2,4.3,4.6
2024-01-31 10:00:00,0.0,1025.7,135.0,83.5,5.2,5.4,4.3,4.6
2024-01-31 11:00:00,0.0,1025.4,121.0,81.0,5.7,5.8,4.3,4.6
2024-01-31 12:00:00,0.0,1024.2,164.0,76.7,6.0,6.3,4.3,4.6
2024-01-31 13:00:00,0.0,1023.1,166.0,72.0,5.7,5.9,4.3,4.6
2024-01-31 14:00:00,0.0,1021.8,109.0,73.0,5.3,5.3,4.3,4.6
2024-01-31 15:00:00,0.0,1020.4,42.0,74.5,5.2,5.0,4.4,4.6
2024-01-31 16:00:00,0.0,1018.9,7.0,76.7,5.4,5.1,4.4,4.6
2024-01-31 17:00:00,0.0,1017.3,0.0,77.0,5.5,5.2,4.4,4.6
2024-01-31 18:00:00,0.0,1015.7,0.0,78.0,5.6,5.3,4.4,4.6
2024-01-31 19:00:00,0.0,1014.0,0.0,78.7,5.7,5.4,4.4,4.6
2024-01-31 20:00:00,0.0,1012.6,0.0,80.2,5.8,5.5,4.3,4.6
2024-01-31 21:00:00,0.6,1011.5,0.0,85.2,5.5,5.2,4.4,4.6
2024-01-31 22:00:00,1.6,1010.5,0.0,91.3,5.2,4.9,4.4,4.6
2024-01-31 23:00:00,1.5,1009.9,0.0,92.2,5.7,5.4,4.3,4.6
2024-02-01 00:00:00,0.0,1010.6,0.0,87.0,5.9,5.3,4.4,4.6
2024-02-01 01:00:00,0.0,1011.5,0.0,82.7,4.6,3.3,4.4,4.6
2024-02-01 02:00:00,0.0,1012.1,0.0,83.8,4.2,3.0,4.4,4.6
2024-02-01 03:00:00,0.0,1012.3,0.0,79.3,4.4,3.1,4.3,4.6
2024-02-01 04:00:00,0.0,1012.9,0.0,78.0,4.4,3.1,4.3,4.6
2024-02-01 05:00:00,0.0,1013.1,0.0,75.2,4.9,3.6,4.3,4.6
2024-02-01 06:00:00,0.0,1013.4,0.0,75.2,5.0,3.8,4.2,4.6
2024-02-01 07:00:00,0.2,1013.9,0.0,79.3,4.8,4.0,4.2,4.6
2024-02-01 08:00:00,0.0,1014.3,14.0,79.3,4.8,3.8,4.1,4.6
2024-02-01 09:00:00,0.0,1014.9,69.0,76.0,5.1,4.3,4.1,4.6
2024-02-01 10:00:00,0.0,1015.6,169.0,74.3,5.5,5.4,4.1,4.6
2024-02-01 11:00:00,0.2,1016.1,152.0,74.8,5.8,5.8,4.1,4.6
2024-02-01 12:00:00,0.0,1016.5,251.0,76.3,5.7,6.2,4.1,4.6
2024-02-01 13:00:00,0.0,1017.1,241.0,70.2,6.6,7.1,4.2,4.6
2024-02-01 14:00:00,0.0,1018.1,169.0,62.8,6.3,6.0,4.2,4.6
2024-02-01 15:00:00,0.0,1019.2,84.0,63.7,5.8,4.9,4.2,4.6
2024-02-01 16:00:00,0.0,1020.0,13.0,68.8,5.4,4.4,4.2,4.6
2024-02-01 17:00:00,0.0,1021.1,0.0,73.3,5.0,4.0,4.2,4.6
2024-02-01 18:00:00,0.0,1021.6,0.0,76.8,4.6,3.6,4.2,4.6
2024-02-01 19:00:00,0.0,1021.9,0.0,77.8,4.7,3.8,4.2,4.6
2024-02-01 20:00:00,0.0,1022.2,0.0,78.5,4.6,3.5,4.1,4.6
2024-02-01 21:00:00,0.0,1022.3,0.0,85.3,4.2,3.1,4.1,4.6
2024-02-01 22:00:00,0.0,1022.1,0.0,88.5,4.3,3.2,4.1,4.6
2024-02-01 23:00:00,0.0,1021.9,0.0,91.8,3.7,2.6,4.0,4.6
2024-02-02 00:00:00,0.0,1021.6,0.0,92.7,4.0,3.2,4.0,4.6
2024-02-02 01:00:00,0.0,1021.4,0.0,90.7,5.0,4.6,4.0,4.5
2024-02-02 02:00:00,0.0,1020.9,0.0,88.5,5.2,4.8,4.0,4.5
2024-02-02 03:00:00,0.1,1020.2,0.0,90.2,5.4,5.0,4.0,4.5
2024-02-02 04:00:00,0.1,1019.4,0.0,95.7,5.1,4.9,4.0,4.5
2024-02-02 05:00:00,0.1,1018.6,0.0,95.2,5.1,4.9,4.0,4.5
2024-02-02 06:00:00,0.0,1017.5,0.0,92.7,5.2,4.9,4.0,4.5
2024-02-02 07:00:00,0.1,1016.7,0.0,91.0,5.2,4.8,4.0,4.5
2024-02-02 08:00:00,0.0,1015.8,5.0,93.5,5.1,4.8,4.1,4.5
2024-02-02 09:00:00,0.0,1014.9,20.0,96.3,5.2,5.2,4.1,4.5
2024-02-02 10:00:00,0.1,1013.9,36.0,96.5,5.8,5.8,4.1,4.5
2024-02-02 11:00:00,0.1,1013.3,32.0,96.7,6.3,6.3,4.1,4.5
2024-02-02 12:00:00,0.0,1012.5,38.0,97.0,6.7,6.7,4.2,4.5
2024-02-02 13:00:00,0.1,1011.8,38.0,96.3,7.2,7.2,4.2,4.5
2024-02-02 14:00:00,0.2,1011.0,31.0,96.3,7.3,7.3,4.3,4.5
2024-02-02 15:00:00,0.0,1010.3,17.0,95.7,7.5,7.4,4.3,4.5
2024-02-02 16:00:00,0.0,1010.1,5.0,93.2,7.8,7.5,4.4,4.5
2024-02-02 17:00:00,0.0,1010.2,0.0,93.0,7.8,7.4,4.4,4.5
2024-02-02 18:00:00,0.0,1010.4,0.0,91.5,7.9,7.5,4.5,4.6
2024-02-02 19:00:00,0.0,1010.4,0.0,90.3,8.1,7.6,4.6,4.6
2024-02-02 20:00:00,0.0,1010.3,0.0,91.0,8.0,7.6,4.6,4.6
2024-02-02 21:00:00,0.0,1010.3,0.0,91.0,8.1,7.7,4.6,4.6
2024-02-02 22:00:00,0.0,1010.1,0.0,91.2,8.1,7.8,4.7,4.6
2024-02-02 23:00:00,0.0,1009.6,0.0,90.0,8.3,7.9,4.7,4.6
2024-02-03 00:00:00,0.0,1009.8,0.0,90.0,8.5,8.2,4.7,4.7
2024-02-03 01:00:00,0.0,1009.9,0.0,90.7,8.5,8.1,4.8,4.7
2024-02-03 02:00:00,0.0,1010.1,0.0,90.8,8.4,8.0,4.8,4.7
2024-02-03 03:00:00,0.0,1009.7,0.0,90.0,8.5,8.1,4.9,4.7
2024-02-03 04:00:00,0.0,1009.5,0.0,89.2,8.6,8.3,4.9,4.7
2024-02-03 05:00:00,0.0,1009.8,0.0,87.3,8.4,7.6,4.9,4.8
2024-02-03 06:00:00,0.0,1009.9,0.0,86.8,7.6,6.3,4.9,4.8
2024-02-03 07:00:00,0.0,1010.0,0.0,83.0,7.4,6.2,4.9,4.8
2024-02-03 08:00:00,0.0,1010.3,17.0,86.8,7.0,6.0,4.9,4.8
2024-02-03 09:00:00,0.0,1010.5,103.0,85.3,7.3,6.7,4.9,4.8
2024-02-03 10:00:00,0.0,1010.8,154.0,80.3,8.1,8.1,4.9,4.8
2024-02-03 11:00:00,0.0,1010.9,232.0,78.2,8.5,9.0,4.9,4.8
2024-02-03 12:00:00,0.0,1010.9,228.0,73.8,8.8,9.2,4.9,4.9
2024-02-03 13:00:00,0.0,1011.1,267.0,69.7,9.0,9.6,5.0,4.9
2024-02-03 14:00:00,0.0,1011.3,205.0,66.7,8.8,9.0,5.0,4.9
2024-02-03 15:00:00,0.0,1011.5,77.0,69.0,7.8,7.2,5.1,4.9
2024-02-03 16:00:00,0.0,1011.8,22.0,67.0,6.8,5.8,5.1,4.9
2024-02-03 17:00:00,0.0,1012.1,1.0,71.5,5.8,4.5,5.1,4.9
2024-02-03 18:00:00,0.0,1012.4,0.0,77.3,5.3,4.1,5.1,4.9
2024-02-03 19:00:00,0.0,1012.7,0.0,79.8,5.2,4.3,5.0,4.9
2024-02-03 20:00:00,0.0,1012.7,0.0,79.7,4.8,3.6,4.9,5.0
2024-02-03 21:00:00,0.0,1012.5,0.0,83.3,5.2,4.3,4.9,5.0
2024-02-03 22:00:00,0.0,1012.0,0.0,85.2,5.0,3.9,4.8,5.0
2024-02-03 23:00:00,0.0,1011.7,0.0,85.3,5.1,4.2,4.8,5.0
2024-02-04 00:00:00,0.0,1011.0,0.0,85.2,5.3,4.5,4.7,5.0
2024-02-04 01:00:00,0.0,1010.6,0.0,85.0,5.6,4.9,4.7,5.0
2024-02-04 02:00:00,0.0,1010.0,0.0,82.5,6.1,5.4,4.7,5.0
2024-02-04 03:00:00,0.0,1009.5,0.0,82.5,6.1,5.5,4.6,4.9
2024-02-04 04:00:00,0.0,1008.7,0.0,81.2,6.3,5.7,4.6,4.9
2024-02-04 05:00:00,0.0,1008.1,0.0,82.0,6.2,5.6,4.6,5.0
2024-02-04 06:00:00,0.0,1007.5,0.0,81.5,6.4,5.9,4.6,4.9
2024-02-04 07:00:00,0.0,1006.9,0.0,80.8,6.6,6.1,4.6,4.9
2024-02-04 08:00:00,0.0,1006.7,10.0,80.8,6.7,6.3,4.6,4.9
2024-02-04 09:00:00,0.0,1006.2,36.0,79.5,6.9,6.6,4.6,4.9
2024-02-04 10:00:00,0.0,1006.2,66.0,77.5,7.2,7.1,4.6,4.9
2024-02-04 11:00:00,0.0,1006.2,77.0,76.8,7.3,7.3,4.6,4.9
2024-02-04 12:00:00,0.0,1005.8,60.0,76.0,7.4,7.3,4.7,4.9
2024-02-04 13:00:00,0.0,1005.6,64.0,75.8,7.5,7.4,4.7,4.9
2024-02-04 14:00:00,0.0,1005.3,51.0,76.5,7.5,7.3,4.7,4.9
2024-02-04 15:00:00,0.0,1005.0,33.0,77.5,7.5,7.2,4.8,4.9
2024-02-04 16:00:00,0.0,1004.8,11.0,78.0,7.4,7.1,4.8,4.9
2024-02-04 17:00:00,0.0,1004.6,0.0,79.2,7.3,6.9,4.8,4.9
2024-02-04 18:00:00,0.0,1004.3,0.0,83.2,6.9,6.5,4.8,4.9
2024-02-04 19:00:00,0.1,1004.0,0.0,84.2,6.8,6.3,4.8,4.9
2024-02-04 20:00:00,0.2,1003.8,0.0,87.8,6.6,6.1,4.8,4.9
2024-02-04 21:00:00,0.1,1003.5,0.0,90.3,6.3,5.9,4.9,4.9
2024-02-04 22:00:00,0.0,1003.3,0.0,86.5,6.3,5.7,4.9,4.9
2024-02-04 23:00:00,0.3,1003.5,0.0,90.5,5.8,5.4,4.9,5.0
2024-02-05 00:00:00,0.0,1003.8,0.0,89.8,4.9,4.3,4.9,5.0
2024-02-05 01:00:00,0.0,1003.8,0.0,89.5,4.7,3.7,4.9,5.0
2024-02-05 02:00:00,0.0,1003.7,0.0,89.7,4.3,3.2,4.8,5.0
2024-02-05 03:00:00,0.0,1003.5,0.0,88.5,4.3,3.1,4.8,5.0
2024-02-05 04:00:00,0.0,1004.1,0.0,88.3,4.4,3.3,4.7,5.0
2024-02-05 05:00:00,0.0,1004.4,0.0,86.5,5.1,4.3,4.7,5.0
2024-02-05 06:00:00,0.0,1004.2,0.0,86.7,5.4,4.7,4.7,5.0
2024-02-05 07:00:00,0.0,1004.2,0.0,84.8,5.5,4.7,4.6,5.0
2024-02-05 08:00:00,0.0,1004.4,9.0,85.3,5.3,4.7,4.6,5.0
2024-02-05 09:00:00,0.1,1004.8,25.0,89.8,5.1,4.9,4.6,5.0
2024-02-05 10:00:00,0.3,1004.9,51.0,94.7,4.0,4.4,4.6,5.0
2024-02-05 11:00:00,0.2,1004.8,83.0,95.2,4.0,4.8,4.6,5.0
2024-02-05 12:00:00,0.6,1004.1,65.0,96.8,4.1,5.0,4.7,5.0
2024-02-05 13:00:00,0.5,1003.3,55.0,97.2,4.1,4.8,4.7,5.0
2024-02-05 14:00:00,0.5,1002.6,34.0,98.0,4.2,4.8,4.7,5.0
2024-02-05 15:00:00,1.6,1002.1,11.0,98.5,3.9,4.1,4.7,4.9
2024-02-05 16:00:00,2.5,1001.8,3.0,99.0,3.6,3.8,4.8,5.0
